(City: Careyland, Pop: 5086547, Elevation: 1645.0)
(City: Bradtkefort, Pop: 34635246, Elevation: 3370.0)
(City: PortMarkus, Pop: 26686644, Elevation: 2373.0)
(City: Pourosfort, Pop: 17393785, Elevation: 2245.0)
(City: SouthNoah, Pop: 350918, Elevation: 1945.0)
(City: EastAlexie, Pop: 47922002, Elevation: 3883.0)
(City: SouthJanniestad, Pop: 18577216, Elevation: 86.0)
(City: Kulashaven, Pop: 44903685, Elevation: 719.0)
(City: Kyleborough, Pop: 45314494, Elevation: 650.0)
(City: Uptonview, Pop: 38342611, Elevation: 344.0)
(City: Brendenstad, Pop: 27959955, Elevation: 1217.0)
(City: NewMurlhaven, Pop: 41447811, Elevation: 3703.0)
(City: SouthKevinfort, Pop: 30102758, Elevation: 2839.0)
(City: Terryland, Pop: 48638439, Elevation: 997.0)
(City: EastElinore, Pop: 41201753, Elevation: 3234.0)
(City: EastAddisonstad, Pop: 43117954, Elevation: 2399.0)
(City: SouthHubertstad, Pop: 38692961, Elevation: 3214.0)
(City: Medhurststad, Pop: 47798514, Elevation: 1618.0)
(City: Reneeburgh, Pop: 81788, Elevation: 1423.0)
(City: Andersonton, Pop: 42114733, Elevation: 683.0)
(City: Dalechester, Pop: 16709639, Elevation: 75.0)
(City: Feestville, Pop: 40957805, Elevation: 1419.0)
(City: WestDangelo, Pop: 13949252, Elevation: 3359.0)
(City: EastRyley, Pop: 36880564, Elevation: 885.0)
(City: Kutchfort, Pop: 44981071, Elevation: 3843.0)
(City: NewHarvey, Pop: 43718130, Elevation: 163.0)
(City: Tommiemouth, Pop: 6338473, Elevation: 1356.0)
(City: Langshire, Pop: 57436, Elevation: 2269.0)
(City: EastKylechester, Pop: 38948656, Elevation: 2968.0)
(City: NewRasheedchester, Pop: 46280652, Elevation: 1543.0)
(City: NorthBlancheville, Pop: 30560224, Elevation: 1930.0)
(City: EastJosieton, Pop: 9688278, Elevation: 1811.0)
(City: Alessandrobury, Pop: 35252523, Elevation: 2812.0)
(City: Beahanchester, Pop: 12742007, Elevation: 869.0)
(City: Mayerside, Pop: 2465902, Elevation: 3075.0)
(City: LakeEthaburgh, Pop: 12055587, Elevation: 229.0)
(City: Sheldonberg, Pop: 14067779, Elevation: 3320.0)
(City: LakeJennifer, Pop: 2419580, Elevation: 1076.0)
(City: PortArmandoshire, Pop: 7539672, Elevation: 888.0)
(City: Predovicshire, Pop: 3326504, Elevation: 3825.0)
(City: Lelaside, Pop: 46497940, Elevation: 3144.0)
(City: NorthRogers, Pop: 8061317, Elevation: 286.0)
(City: PortFrankstad, Pop: 22746047, Elevation: 3317.0)
(City: Rachaelstad, Pop: 29396476, Elevation: 1372.0)
(City: Mannhaven, Pop: 12752151, Elevation: 75.0)
(City: NorthMary, Pop: 5567092, Elevation: 163.0)
(City: LakeElse, Pop: 48061449, Elevation: 890.0)
(City: NewDeontaestad, Pop: 37475469, Elevation: 523.0)
(City: NewLerahaven, Pop: 15453416, Elevation: 3560.0)
(City: PortReneberg, Pop: 14799743, Elevation: 1430.0)
(City: PortRosettastad, Pop: 27252928, Elevation: 65.0)
(City: SouthAminamouth, Pop: 11201558, Elevation: 3448.0)
(City: PortCade, Pop: 45171977, Elevation: 1619.0)
(City: Zboncakview, Pop: 31675037, Elevation: -35.0)
(City: Diegofort, Pop: 23619542, Elevation: 113.0)
(City: Hahnport, Pop: 18962067, Elevation: 1802.0)
(City: SouthReyesport, Pop: 39351337, Elevation: 1498.0)
(City: Dibbertstad, Pop: 28994739, Elevation: 2636.0)
(City: NorthJoannieside, Pop: 11997310, Elevation: 2766.0)
(City: Brianaview, Pop: 31621287, Elevation: 2794.0)
(City: SouthMattborough, Pop: 1850061, Elevation: 1904.0)
(City: Jeanfurt, Pop: 36361543, Elevation: 2024.0)
(City: WestBrookland, Pop: 35663398, Elevation: 877.0)
(City: Venachester, Pop: 1970659, Elevation: 3353.0)
(City: Chadborough, Pop: 19821204, Elevation: 2690.0)
(City: NewOrpha, Pop: 5184508, Elevation: 2504.0)
(City: WestSchuylerhaven, Pop: 20398818, Elevation: 2937.0)
(City: EastTiaraview, Pop: 19216619, Elevation: 1904.0)
(City: Berylchester, Pop: 1677331, Elevation: 1627.0)
(City: Hackettfurt, Pop: 47514625, Elevation: 718.0)
(City: NewJerrodborough, Pop: 12343916, Elevation: 2057.0)
(City: Deeland, Pop: 9901977, Elevation: 2990.0)
(City: EastKane, Pop: 44457751, Elevation: 493.0)
(City: Turnerberg, Pop: 10096013, Elevation: 3473.0)
(City: Miloview, Pop: 42001064, Elevation: 49.0)
(City: PortDortha, Pop: 31824367, Elevation: 3244.0)
(City: Kochburgh, Pop: 46265838, Elevation: 729.0)
(City: Doylemouth, Pop: 49793151, Elevation: 1762.0)
(City: Maggiofurt, Pop: 12628621, Elevation: 3927.0)
(City: WestEdwardo, Pop: 41498266, Elevation: 2730.0)
(City: LakeAutumn, Pop: 41213141, Elevation: 3614.0)
(City: EastLianamouth, Pop: 14176200, Elevation: 3769.0)
(City: Ankundingbury, Pop: 37232326, Elevation: 1293.0)
(City: WestSamsonhaven, Pop: 4507754, Elevation: 2050.0)
(City: Ellsworthville, Pop: 11205674, Elevation: 1074.0)
(City: Georgetteside, Pop: 21861900, Elevation: 3404.0)
(City: Zemlakport, Pop: 46448258, Elevation: 426.0)
(City: Kreigerport, Pop: 44288412, Elevation: 2300.0)
(City: Effertzshire, Pop: 12667242, Elevation: 607.0)
(City: Leoneshire, Pop: 36329578, Elevation: 750.0)
(City: Gerlachchester, Pop: 29562609, Elevation: 3448.0)
(City: Kshlerinstad, Pop: 32087105, Elevation: 3303.0)
(City: WestRobb, Pop: 2142474, Elevation: 886.0)
(City: NewAntwan, Pop: 18164357, Elevation: 2767.0)
(City: PortRyann, Pop: 49394867, Elevation: 3951.0)
(City: WestLucienne, Pop: 2757587, Elevation: 3364.0)
(City: LakeAnjaliside, Pop: 44330607, Elevation: 3260.0)
(City: Kuvalisburgh, Pop: 21487396, Elevation: 1900.0)
(City: NorthCarley, Pop: 44916018, Elevation: 1195.0)
(City: PortGladysbury, Pop: 8893888, Elevation: 1542.0)
(City: Goldnerburgh, Pop: 29284563, Elevation: 2089.0)
(City: Alethaberg, Pop: 4077554, Elevation: 2618.0)
(City: LakeKaylee, Pop: 49420698, Elevation: 655.0)
(City: EastMelyssa, Pop: 42031469, Elevation: 2615.0)
(City: Arliemouth, Pop: 7665442, Elevation: 2555.0)
(City: Sheilaberg, Pop: 6435772, Elevation: 847.0)
(City: Constantinhaven, Pop: 36475076, Elevation: 675.0)
(City: NewSharon, Pop: 48431665, Elevation: 2387.0)
(City: PortBernie, Pop: 46011032, Elevation: 3766.0)
(City: Careymouth, Pop: 40506672, Elevation: 1696.0)
(City: Sawaynville, Pop: 35275203, Elevation: 2245.0)
(City: EastReganfort, Pop: 8479461, Elevation: -9.0)
(City: Keeblerport, Pop: 39846032, Elevation: 508.0)
(City: Sammiefurt, Pop: 47933704, Elevation: 949.0)
(City: SouthLonnie, Pop: 33728514, Elevation: 2396.0)
(City: WestAnthony, Pop: 1562081, Elevation: 1407.0)
(City: NewNatasha, Pop: 8336150, Elevation: 2141.0)
(City: NorthJammiemouth, Pop: 21167724, Elevation: 2843.0)
(City: Walkershire, Pop: 18570652, Elevation: 1097.0)
(City: Kutchbury, Pop: 6011662, Elevation: 543.0)
(City: WestCeciltown, Pop: 30832008, Elevation: 3278.0)
(City: PortAshtynfort, Pop: 43899341, Elevation: 2018.0)
(City: Kallieton, Pop: 2741268, Elevation: 2336.0)
(City: O'Connellborough, Pop: 34809346, Elevation: 3849.0)
(City: Huelberg, Pop: 7304638, Elevation: 1089.0)
(City: WestJackeline, Pop: 47715802, Elevation: 1376.0)
(City: NorthNat, Pop: 15018534, Elevation: 3304.0)
(City: Yostberg, Pop: 12004598, Elevation: 97.0)
(City: LakeDarylberg, Pop: 41820290, Elevation: 2541.0)
(City: EastGreta, Pop: 33772948, Elevation: 486.0)
(City: Rennerhaven, Pop: 31310880, Elevation: 2513.0)
(City: Toniburgh, Pop: 7545474, Elevation: 3013.0)
(City: NewBrianfort, Pop: 3678226, Elevation: 2698.0)
(City: Eliseshire, Pop: 4840531, Elevation: 984.0)
(City: Boyerton, Pop: 42690661, Elevation: 583.0)
(City: Nicolaburgh, Pop: 13060716, Elevation: 2047.0)
(City: WestRoymouth, Pop: 43720820, Elevation: 884.0)
(City: PortGreggview, Pop: 19876607, Elevation: 1753.0)
(City: NewOraport, Pop: 41134215, Elevation: 934.0)
(City: EastKaley, Pop: 22196573, Elevation: 549.0)
(City: PortChesley, Pop: 41406554, Elevation: 2954.0)
(City: EastDean, Pop: 5030114, Elevation: 3944.0)
(City: SouthDamionstad, Pop: 43333630, Elevation: 1804.0)
(City: NewAnderson, Pop: 37547364, Elevation: 415.0)
(City: Framiville, Pop: 2573477, Elevation: 1838.0)
(City: PortBessie, Pop: 10933122, Elevation: 2542.0)
(City: WestLucasmouth, Pop: 34854518, Elevation: 2871.0)
(City: Daughertyhaven, Pop: 49638259, Elevation: 430.0)
(City: Francescofurt, Pop: 15968293, Elevation: 241.0)
(City: Edenbury, Pop: 43160442, Elevation: 2727.0)
(City: SouthEmilyborough, Pop: 37655558, Elevation: 443.0)
(City: NewChasity, Pop: 36104902, Elevation: 1701.0)
(City: Millsfort, Pop: 1330270, Elevation: 84.0)
(City: Hauckbury, Pop: 30552204, Elevation: 2340.0)
(City: Willmsfort, Pop: 6977729, Elevation: 2158.0)
(City: Quitzonhaven, Pop: 44583961, Elevation: 1227.0)
(City: Louisaside, Pop: 7520327, Elevation: 2321.0)
(City: Smithland, Pop: 8650129, Elevation: 2583.0)
(City: PortIsaiah, Pop: 35138877, Elevation: 526.0)
(City: LakeFelicity, Pop: 49498461, Elevation: 2815.0)
(City: NorthIvah, Pop: 22507889, Elevation: 1752.0)
(City: Carrollfort, Pop: 20712409, Elevation: 1983.0)
(City: Bartellberg, Pop: 25962162, Elevation: 1734.0)
(City: Bernierfort, Pop: 40691260, Elevation: 1047.0)
(City: PortLeanne, Pop: 21328644, Elevation: 104.0)
(City: Filomenamouth, Pop: 24793427, Elevation: 818.0)
(City: EastMeta, Pop: 24657657, Elevation: 750.0)
(City: Devenbury, Pop: 39373601, Elevation: 1606.0)
(City: Kingfurt, Pop: 9253569, Elevation: 901.0)
(City: WestJeradberg, Pop: 42970098, Elevation: 1622.0)
(City: EastLaverntown, Pop: 38449754, Elevation: 3530.0)
(City: Juliaport, Pop: 22232924, Elevation: 3130.0)
(City: EastFilomena, Pop: 8334014, Elevation: 2063.0)
(City: Marcelinoberg, Pop: 18136345, Elevation: 400.0)
(City: Carlofurt, Pop: 15523327, Elevation: 2854.0)
(City: EastMollystad, Pop: 14808138, Elevation: 2919.0)
(City: Billyfort, Pop: 15821208, Elevation: 2772.0)
(City: EastCleoraport, Pop: 19585769, Elevation: 131.0)
(City: LakeDaleport, Pop: 37035378, Elevation: 2662.0)
(City: Kianton, Pop: 4960124, Elevation: 1703.0)
(City: Pietrostad, Pop: 21579681, Elevation: 3484.0)
(City: Lillafort, Pop: 36955903, Elevation: 1017.0)
(City: Beckerland, Pop: 46037545, Elevation: 1918.0)
(City: Whiteburgh, Pop: 22327207, Elevation: 1678.0)
(City: PortKendall, Pop: 36132685, Elevation: 3750.0)
(City: Hermistonside, Pop: 37444525, Elevation: 2552.0)
(City: PortZacharyside, Pop: 27387885, Elevation: 1342.0)
(City: Lamarview, Pop: 33510324, Elevation: 320.0)
(City: PortHelena, Pop: 13893941, Elevation: 2876.0)
(City: NewDaron, Pop: 12143053, Elevation: 2624.0)
(City: Jasminport, Pop: 11534462, Elevation: 2744.0)
(City: LakeHazle, Pop: 13968050, Elevation: 1845.0)
(City: SouthLauren, Pop: 10378402, Elevation: 1252.0)
(City: PortFredaton, Pop: 29982905, Elevation: 3514.0)
(City: Breannebury, Pop: 36309085, Elevation: 929.0)
(City: WestAldastad, Pop: 16159775, Elevation: 2278.0)
(City: Daltonmouth, Pop: 759903, Elevation: 1926.0)
(City: PortFranco, Pop: 45276004, Elevation: 2581.0)
(City: Lakinside, Pop: 49946959, Elevation: 1747.0)
(City: Briafort, Pop: 37126232, Elevation: 1114.0)
(City: O'Konhaven, Pop: 22385090, Elevation: 1128.0)
(City: Manteland, Pop: 32476909, Elevation: 3127.0)
(City: PortChelsea, Pop: 24362471, Elevation: 2230.0)
(City: NewFedericohaven, Pop: 30094712, Elevation: -62.0)
(City: EastArvilla, Pop: 29480056, Elevation: 626.0)
(City: PortZack, Pop: 8214427, Elevation: 2467.0)
(City: NewBrad, Pop: 21427579, Elevation: 2432.0)
(City: EastElmira, Pop: 48095588, Elevation: 2598.0)
(City: Heatherview, Pop: 20012427, Elevation: 2199.0)
(City: Rhiannonstad, Pop: 47986169, Elevation: 1806.0)
(City: Huelstown, Pop: 42372505, Elevation: 213.0)
(City: Elouiseberg, Pop: 31054255, Elevation: 2949.0)
(City: Maggioborough, Pop: 1968960, Elevation: 3131.0)
(City: NorthJoanafurt, Pop: 13711259, Elevation: 3564.0)
(City: LakeIsidro, Pop: 48822988, Elevation: 2295.0)
(City: LakeNoelfort, Pop: 33360695, Elevation: 1104.0)
(City: Elissaville, Pop: 15039707, Elevation: 2956.0)
(City: NewKeaton, Pop: 38829238, Elevation: 838.0)
(City: EastNickchester, Pop: 41837626, Elevation: 1087.0)
(City: NorthKassandra, Pop: 30634129, Elevation: 3887.0)
(City: WestGoldenstad, Pop: 47854247, Elevation: 1174.0)
(City: Quitzonchester, Pop: 11902921, Elevation: 1101.0)
(City: NewGriffinland, Pop: 49759730, Elevation: 387.0)
(City: EastMyrtis, Pop: 37467941, Elevation: 3541.0)
(City: Hopetown, Pop: 35425681, Elevation: 1328.0)
(City: NorthEveline, Pop: 35304718, Elevation: 2257.0)
(City: Batzfort, Pop: 2893659, Elevation: 136.0)
(City: SouthSerenachester, Pop: 33137987, Elevation: 3937.0)
(City: NorthOlenmouth, Pop: 23399376, Elevation: 368.0)
(City: WestPascale, Pop: 16695195, Elevation: 852.0)
(City: Braunbury, Pop: 18564758, Elevation: 3420.0)
(City: LakeBernhard, Pop: 44829480, Elevation: 2329.0)
(City: Nitzscheville, Pop: 46028964, Elevation: 3728.0)
(City: Sigridchester, Pop: 30517468, Elevation: 2760.0)
(City: WestLavinia, Pop: 6509968, Elevation: 1591.0)
(City: NorthRoyce, Pop: 25692943, Elevation: 3861.0)
(City: Mooreville, Pop: 21257137, Elevation: 2606.0)
(City: Schambergerton, Pop: 5057887, Elevation: 2298.0)
(City: Faustinofurt, Pop: 2011939, Elevation: 2512.0)
(City: Heaneychester, Pop: 44401826, Elevation: 2085.0)
(City: LakeJonathanmouth, Pop: 12177735, Elevation: 3764.0)
(City: PortJudge, Pop: 33552852, Elevation: 2096.0)
(City: Hadleyshire, Pop: 29978617, Elevation: 968.0)
(City: Lilianefurt, Pop: 49792734, Elevation: 3334.0)
(City: PortNoemie, Pop: 9791440, Elevation: 1396.0)
(City: NorthImmanuel, Pop: 8886935, Elevation: 1506.0)
(City: LakeJayda, Pop: 36177470, Elevation: 928.0)
(City: Fishermouth, Pop: 17676223, Elevation: 630.0)
(City: LakeErickchester, Pop: 13347042, Elevation: 3525.0)
(City: NewFlavio, Pop: 28605152, Elevation: 745.0)
(City: Faeberg, Pop: 39065434, Elevation: 336.0)
(City: NorthElmira, Pop: 34008840, Elevation: 705.0)
(City: Wolffbury, Pop: 36457266, Elevation: 3598.0)
(City: NorthGrace, Pop: 39361498, Elevation: 3271.0)
(City: Khalidmouth, Pop: 28354942, Elevation: 1055.0)
(City: SouthEinohaven, Pop: 5695823, Elevation: 3735.0)
(City: Kayleechester, Pop: 528141, Elevation: 707.0)
(City: Cecilestad, Pop: 30210826, Elevation: 2844.0)
(City: WestGerman, Pop: 24816551, Elevation: 2085.0)
(City: PortMadalynview, Pop: 34679478, Elevation: 1081.0)
(City: LakeBreanna, Pop: 20092994, Elevation: 3992.0)
(City: Borershire, Pop: 16730596, Elevation: -93.0)
(City: Giuseppeberg, Pop: 9147057, Elevation: 1951.0)
(City: Weissnatshire, Pop: 42696943, Elevation: 2951.0)
(City: Nikohaven, Pop: 6564673, Elevation: 2050.0)
(City: Parisianhaven, Pop: 4195037, Elevation: 2997.0)
(City: Blandaport, Pop: 23225836, Elevation: 1793.0)
(City: PortEldridgestad, Pop: 3510872, Elevation: 3317.0)
(City: PortSincere, Pop: 23715743, Elevation: 816.0)
(City: Berniershire, Pop: 38970674, Elevation: 1876.0)
(City: EastCortez, Pop: 41287965, Elevation: 863.0)
(City: Wilbertshire, Pop: 4817906, Elevation: 2873.0)
(City: NorthEbonyburgh, Pop: 12999462, Elevation: 2745.0)
(City: Desmondfurt, Pop: 43378324, Elevation: 3379.0)
(City: WestRosellaport, Pop: 6862181, Elevation: 139.0)
(City: EastMilofurt, Pop: 44076909, Elevation: 1471.0)
(City: NorthAdolf, Pop: 608557, Elevation: 2892.0)
(City: SouthKamille, Pop: 49799667, Elevation: 2059.0)
(City: WestKianton, Pop: 35726989, Elevation: 2049.0)
(City: Emmerichside, Pop: 44428564, Elevation: 2545.0)
(City: Braulioburgh, Pop: 16445277, Elevation: 1086.0)
(City: Laurineland, Pop: 24527346, Elevation: 2413.0)
(City: Nelsonfort, Pop: 17365466, Elevation: 2688.0)
(City: LakeBritney, Pop: 10205542, Elevation: 1987.0)
(City: Lennaborough, Pop: 12852309, Elevation: 2238.0)
(City: Gleichnerberg, Pop: 30469810, Elevation: 1340.0)
(City: NewAxel, Pop: 8974861, Elevation: 3798.0)
(City: PortArjunview, Pop: 24946268, Elevation: 1313.0)
(City: Consuelomouth, Pop: 23873973, Elevation: 3784.0)
(City: Wittingville, Pop: 15879504, Elevation: 876.0)
(City: NewBrainville, Pop: 22635853, Elevation: 3726.0)
(City: Marvinburgh, Pop: 24941985, Elevation: 2988.0)
(City: Botsfordville, Pop: 27400473, Elevation: 75.0)
(City: LakeDaisy, Pop: 35096000, Elevation: 2231.0)
(City: Koelpinshire, Pop: 12545699, Elevation: 3826.0)
(City: Reichertside, Pop: 45186796, Elevation: 2356.0)
(City: SouthChelsiebury, Pop: 37300486, Elevation: 1375.0)
(City: Cartwrightberg, Pop: 19568934, Elevation: 329.0)
(City: EastDalton, Pop: 12365523, Elevation: 1527.0)
(City: WestDelilahland, Pop: 46821056, Elevation: 1705.0)
(City: NorthImahaven, Pop: 37533479, Elevation: 2056.0)
(City: NewLennyview, Pop: 25589436, Elevation: 1540.0)
(City: Nyachester, Pop: 27518396, Elevation: 2339.0)
(City: Christinamouth, Pop: 2203837, Elevation: 3319.0)
(City: Bernhardview, Pop: 37703891, Elevation: 2879.0)
(City: Adamberg, Pop: 13573874, Elevation: 967.0)
(City: EastLewshire, Pop: 35666472, Elevation: 2590.0)
(City: Khalidchester, Pop: 34746634, Elevation: -14.0)
(City: EastJillian, Pop: 43817517, Elevation: 2048.0)
(City: Boehmchester, Pop: 42877215, Elevation: 1146.0)
(City: Karleyport, Pop: 18579200, Elevation: 838.0)
(City: Pearlside, Pop: 44980679, Elevation: 1124.0)
(City: Tillmanbury, Pop: 21043022, Elevation: 673.0)
(City: Kovacektown, Pop: 30460899, Elevation: 1746.0)
(City: Hertatown, Pop: 6274646, Elevation: 1284.0)
(City: Wisokyport, Pop: 5033128, Elevation: 3721.0)
(City: NorthAlbert, Pop: 35581708, Elevation: 61.0)
(City: EastNorval, Pop: 49488489, Elevation: 3098.0)
(City: Aricview, Pop: 42524490, Elevation: 2181.0)
(City: PortEvanfurt, Pop: 22510589, Elevation: 3132.0)
(City: Nonaview, Pop: 11017780, Elevation: 3454.0)
(City: LakeJosh, Pop: 8495047, Elevation: 76.0)
(City: SouthWilhelm, Pop: 24192519, Elevation: 3696.0)
(City: NewJamarcus, Pop: 28237827, Elevation: 1805.0)
(City: LakeAlexandro, Pop: 34320328, Elevation: 1041.0)
(City: Klockobury, Pop: 39902166, Elevation: 1263.0)
(City: Koelpinberg, Pop: 17486402, Elevation: 242.0)
(City: SouthKayborough, Pop: 23027736, Elevation: 881.0)
(City: Schneidertown, Pop: 25330595, Elevation: 862.0)
(City: Champlinhaven, Pop: 5445815, Elevation: 322.0)
(City: SouthJacquelyn, Pop: 15542485, Elevation: 1859.0)
(City: WestLudie, Pop: 37770244, Elevation: 2944.0)
(City: SouthMelvinberg, Pop: 15450523, Elevation: 357.0)
(City: PortGennarostad, Pop: 8110230, Elevation: 3121.0)
(City: Roweview, Pop: 24467862, Elevation: 3287.0)
(City: EastJovany, Pop: 23038822, Elevation: 2850.0)
(City: Corrineshire, Pop: 22591164, Elevation: 1211.0)
(City: WestMavisburgh, Pop: 42355229, Elevation: 1351.0)
(City: Grimesside, Pop: 18229516, Elevation: 1939.0)
(City: SouthLonfort, Pop: 24898850, Elevation: 3143.0)
(City: Jeramytown, Pop: 14889504, Elevation: 2165.0)
(City: SouthRod, Pop: 25155619, Elevation: 830.0)
(City: NewLawsonburgh, Pop: 6899730, Elevation: 1927.0)
(City: Schimmelmouth, Pop: 21822604, Elevation: 1316.0)
(City: Dooleyport, Pop: 10023601, Elevation: 2053.0)
(City: NorthEdmundville, Pop: 8521937, Elevation: 2166.0)
(City: LakeMauricio, Pop: 47691956, Elevation: 2154.0)
(City: Viviannefurt, Pop: 26025700, Elevation: 1786.0)
(City: Samirstad, Pop: 34326758, Elevation: 557.0)
(City: Franciscoville, Pop: 12512537, Elevation: 2293.0)
(City: Elisabethchester, Pop: 34904454, Elevation: 326.0)
(City: Westmouth, Pop: 21114689, Elevation: 2761.0)
(City: Schadenmouth, Pop: 4655372, Elevation: 3815.0)
(City: Rachaelhaven, Pop: 24615379, Elevation: 2109.0)
(City: WestRosalindatown, Pop: 32663482, Elevation: 1660.0)
(City: PortReba, Pop: 24365061, Elevation: 63.0)
(City: EastCassie, Pop: 49059864, Elevation: 686.0)
(City: Annabelberg, Pop: 35307094, Elevation: 2052.0)
(City: Jakubowskimouth, Pop: 25933446, Elevation: 2234.0)
(City: EastOdessamouth, Pop: 43439681, Elevation: 37.0)
(City: WestBruce, Pop: 13250978, Elevation: 1483.0)
(City: Kuvalisfurt, Pop: 7889735, Elevation: 3974.0)
(City: EastKoreyburgh, Pop: 32253108, Elevation: 1272.0)
(City: Eichmannborough, Pop: 2549948, Elevation: 1787.0)
(City: Maeveland, Pop: 10277270, Elevation: 164.0)
(City: Cormierfurt, Pop: 14365033, Elevation: 1142.0)
(City: NorthSedrick, Pop: 22284803, Elevation: 746.0)
(City: Loweville, Pop: 39024489, Elevation: 2974.0)
(City: Gerholdfurt, Pop: 5334870, Elevation: 1978.0)
(City: WestAngus, Pop: 20370505, Elevation: 3068.0)
(City: Courtneyborough, Pop: 49699648, Elevation: 1439.0)
(City: NewMaureen, Pop: 23019908, Elevation: 853.0)
(City: NorthLuraville, Pop: 12983521, Elevation: 1108.0)
(City: PortJoanyfurt, Pop: 12066080, Elevation: 2795.0)
(City: Kundeton, Pop: 10599363, Elevation: 2171.0)
(City: Londonview, Pop: 32302580, Elevation: 74.0)
(City: EastTiffany, Pop: 25157437, Elevation: 712.0)
(City: NewKeely, Pop: 1159273, Elevation: 3489.0)
(City: Clementfort, Pop: 22354270, Elevation: 2691.0)
(City: Friesenside, Pop: 47803273, Elevation: 615.0)
(City: SouthSheldon, Pop: 13587592, Elevation: 1326.0)
(City: NorthReagan, Pop: 4930016, Elevation: 309.0)
(City: NewAgnesside, Pop: 1760530, Elevation: 3522.0)
(City: LakeKenyon, Pop: 49231071, Elevation: 3423.0)
(City: NorthArachester, Pop: 23516758, Elevation: 300.0)
(City: Fernborough, Pop: 29978138, Elevation: 1191.0)
(City: Hoppeview, Pop: 42486264, Elevation: 890.0)
